HTS_Number,Description,Country,Variable,Trade_Type,Category,Granularity,Value,Quantity_Description,Month,Year,Relevant_Date,Runtime
303,"FISH, FROZEN, EXCLUDING FISH FILLETS AND OTHER FISH MEAT WITHOUT BONES; FISH LIVERS AND ROES, FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,14476,kilograms,July,2020,2020-07-31,2026-06-26 10:09:03.629090
304,"FISH FILLETS AND OTHER FISH MEAT (WHETHER OR NOT MINCED), FRESH, CHILLED OR FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,209,kilograms,July,2020,2020-07-31,2026-06-26 10:09:03.629090
306,"CRUSTACEANS, LIVE FRESH CHILLED FROZEN DRIED ETC; SMOKED; IN SHELL, COOKED BY STEAM OR BOILING WATER; FLOURS, MEALS & PELLETS FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,211481,kilograms,July,2020,2020-07-31,2026-06-26 10:09:03.629090
307,"MOLLUSCS, LIVE, FRESH, CHILLED, FROZEN, DRIED, SALTED OR IN BRINE; SMOKED; FLOURS, MEALS AND PELLETS, FIT FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,July,2020,2020-07-31,2026-06-26 10:09:03.629090
705,"LETTUCE (LACTUCA SATIVA) AND CHICORY (CICHORIUM SPP.), FRESH OR CHILLED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,July,2020,2020-07-31,2026-06-26 10:09:03.629090
1605,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED",Greenland,First Unit of Quantity,Import,Consumption,4,61752,kilograms,July,2020,2020-07-31,2026-06-26 10:09:03.629090
2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",Greenland,First Unit of Quantity,Import,Consumption,4,0,proof liters,July,2020,2020-07-31,2026-06-26 10:09:03.629090
2529,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR,Greenland,First Unit of Quantity,Import,Consumption,4,0,metric tons,July,2020,2020-07-31,2026-06-26 10:09:03.629090
4301,"RAW FURSKINS NESOI (OTHER THAN RAW HIDES AND SKINS USUALLY USED FOR LEATHER), INCLUDING HEADS, TAILS AND PIECES OR CUTTINGS SUITABLE FOR FURRIERS' USE",Greenland,First Unit of Quantity,Import,Consumption,4,0,number,July,2020,2020-07-31,2026-06-26 10:09:03.629090
7103,"PRECIOUS AND SEMIPRECIOUS STONES (NO DIAMONDS), NOT STRUNG, MOUNTED ETC.; UNGRADED PRECIOUS AND SEMIPRECIOUS STONES (NO DIAMONDS) STRUNG FOR TRANSPORT",Greenland,First Unit of Quantity,Import,Consumption,4,0,carats,July,2020,2020-07-31,2026-06-26 10:09:03.629090
8903,YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS; ROW BOATS AND CANOES,Greenland,First Unit of Quantity,Import,Consumption,4,0,number,July,2020,2020-07-31,2026-06-26 10:09:03.629090
9003,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF",Greenland,First Unit of Quantity,Import,Consumption,4,0,dozens,July,2020,2020-07-31,2026-06-26 10:09:03.629090
9705,"COLLECTIONS AND COLLECTORS' PIECES OF ZOOLOGICAL, BOTANICAL, MINERALOGICAL, HISTORICAL, ARCHAELOGICAL, NUMISMATIC OR OTHER INTEREST",Greenland,First Unit of Quantity,Import,Consumption,4,0,grams,July,2020,2020-07-31,2026-06-26 10:09:03.629090
9705,"COLLECTIONS AND COLLECTORS' PIECES OF ZOOLOGICAL, BOTANICAL, MINERALOGICAL, HISTORICAL, ARCHAELOGICAL, NUMISMATIC OR OTHER INTEREST",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,July,2020,2020-07-31,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,July,2020,2020-07-31,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,no units collected,July,2020,2020-07-31,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,number,July,2020,2020-07-31,2026-06-26 10:09:03.629090
9999,SALVAGE; ESTIMATE OF LOW VALUED IMPORT TRANSACTIONS,Greenland,First Unit of Quantity,Import,Consumption,4,0,no units collected,July,2020,2020-07-31,2026-06-26 10:09:03.629090
303,"FISH, FROZEN, EXCLUDING FISH FILLETS AND OTHER FISH MEAT WITHOUT BONES; FISH LIVERS AND ROES, FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,August,2020,2020-08-31,2026-06-26 10:09:03.629090
304,"FISH FILLETS AND OTHER FISH MEAT (WHETHER OR NOT MINCED), FRESH, CHILLED OR FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,8400,kilograms,August,2020,2020-08-31,2026-06-26 10:09:03.629090
306,"CRUSTACEANS, LIVE FRESH CHILLED FROZEN DRIED ETC; SMOKED; IN SHELL, COOKED BY STEAM OR BOILING WATER; FLOURS, MEALS & PELLETS FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,120778,kilograms,August,2020,2020-08-31,2026-06-26 10:09:03.629090
307,"MOLLUSCS, LIVE, FRESH, CHILLED, FROZEN, DRIED, SALTED OR IN BRINE; SMOKED; FLOURS, MEALS AND PELLETS, FIT FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,2004,kilograms,August,2020,2020-08-31,2026-06-26 10:09:03.629090
705,"LETTUCE (LACTUCA SATIVA) AND CHICORY (CICHORIUM SPP.), FRESH OR CHILLED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,August,2020,2020-08-31,2026-06-26 10:09:03.629090
1605,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED",Greenland,First Unit of Quantity,Import,Consumption,4,94500,kilograms,August,2020,2020-08-31,2026-06-26 10:09:03.629090
2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",Greenland,First Unit of Quantity,Import,Consumption,4,0,proof liters,August,2020,2020-08-31,2026-06-26 10:09:03.629090
2529,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR,Greenland,First Unit of Quantity,Import,Consumption,4,0,metric tons,August,2020,2020-08-31,2026-06-26 10:09:03.629090
4301,"RAW FURSKINS NESOI (OTHER THAN RAW HIDES AND SKINS USUALLY USED FOR LEATHER), INCLUDING HEADS, TAILS AND PIECES OR CUTTINGS SUITABLE FOR FURRIERS' USE",Greenland,First Unit of Quantity,Import,Consumption,4,1,number,August,2020,2020-08-31,2026-06-26 10:09:03.629090
7103,"PRECIOUS AND SEMIPRECIOUS STONES (NO DIAMONDS), NOT STRUNG, MOUNTED ETC.; UNGRADED PRECIOUS AND SEMIPRECIOUS STONES (NO DIAMONDS) STRUNG FOR TRANSPORT",Greenland,First Unit of Quantity,Import,Consumption,4,0,carats,August,2020,2020-08-31,2026-06-26 10:09:03.629090
8903,YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS; ROW BOATS AND CANOES,Greenland,First Unit of Quantity,Import,Consumption,4,0,number,August,2020,2020-08-31,2026-06-26 10:09:03.629090
9003,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF",Greenland,First Unit of Quantity,Import,Consumption,4,0,dozens,August,2020,2020-08-31,2026-06-26 10:09:03.629090
9705,"COLLECTIONS AND COLLECTORS' PIECES OF ZOOLOGICAL, BOTANICAL, MINERALOGICAL, HISTORICAL, ARCHAELOGICAL, NUMISMATIC OR OTHER INTEREST",Greenland,First Unit of Quantity,Import,Consumption,4,0,grams,August,2020,2020-08-31,2026-06-26 10:09:03.629090
9705,"COLLECTIONS AND COLLECTORS' PIECES OF ZOOLOGICAL, BOTANICAL, MINERALOGICAL, HISTORICAL, ARCHAELOGICAL, NUMISMATIC OR OTHER INTEREST",Greenland,First Unit of Quantity,Import,Consumption,4,8,kilograms,August,2020,2020-08-31,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,August,2020,2020-08-31,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,no units collected,August,2020,2020-08-31,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,number,August,2020,2020-08-31,2026-06-26 10:09:03.629090
9999,SALVAGE; ESTIMATE OF LOW VALUED IMPORT TRANSACTIONS,Greenland,First Unit of Quantity,Import,Consumption,4,0,no units collected,August,2020,2020-08-31,2026-06-26 10:09:03.629090
303,"FISH, FROZEN, EXCLUDING FISH FILLETS AND OTHER FISH MEAT WITHOUT BONES; FISH LIVERS AND ROES, FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,28024,kilograms,September,2020,2020-09-30,2026-06-26 10:09:03.629090
304,"FISH FILLETS AND OTHER FISH MEAT (WHETHER OR NOT MINCED), FRESH, CHILLED OR FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,September,2020,2020-09-30,2026-06-26 10:09:03.629090
306,"CRUSTACEANS, LIVE FRESH CHILLED FROZEN DRIED ETC; SMOKED; IN SHELL, COOKED BY STEAM OR BOILING WATER; FLOURS, MEALS & PELLETS FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,229247,kilograms,September,2020,2020-09-30,2026-06-26 10:09:03.629090
307,"MOLLUSCS, LIVE, FRESH, CHILLED, FROZEN, DRIED, SALTED OR IN BRINE; SMOKED; FLOURS, MEALS AND PELLETS, FIT FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,September,2020,2020-09-30,2026-06-26 10:09:03.629090
705,"LETTUCE (LACTUCA SATIVA) AND CHICORY (CICHORIUM SPP.), FRESH OR CHILLED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,September,2020,2020-09-30,2026-06-26 10:09:03.629090
1605,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,September,2020,2020-09-30,2026-06-26 10:09:03.629090
2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",Greenland,First Unit of Quantity,Import,Consumption,4,0,proof liters,September,2020,2020-09-30,2026-06-26 10:09:03.629090
2529,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR,Greenland,First Unit of Quantity,Import,Consumption,4,0,metric tons,September,2020,2020-09-30,2026-06-26 10:09:03.629090
4301,"RAW FURSKINS NESOI (OTHER THAN RAW HIDES AND SKINS USUALLY USED FOR LEATHER), INCLUDING HEADS, TAILS AND PIECES OR CUTTINGS SUITABLE FOR FURRIERS' USE",Greenland,First Unit of Quantity,Import,Consumption,4,0,number,September,2020,2020-09-30,2026-06-26 10:09:03.629090
7103,"PRECIOUS AND SEMIPRECIOUS STONES (NO DIAMONDS), NOT STRUNG, MOUNTED ETC.; UNGRADED PRECIOUS AND SEMIPRECIOUS STONES (NO DIAMONDS) STRUNG FOR TRANSPORT",Greenland,First Unit of Quantity,Import,Consumption,4,0,carats,September,2020,2020-09-30,2026-06-26 10:09:03.629090
8903,YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS; ROW BOATS AND CANOES,Greenland,First Unit of Quantity,Import,Consumption,4,0,number,September,2020,2020-09-30,2026-06-26 10:09:03.629090
9003,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF",Greenland,First Unit of Quantity,Import,Consumption,4,0,dozens,September,2020,2020-09-30,2026-06-26 10:09:03.629090
9705,"COLLECTIONS AND COLLECTORS' PIECES OF ZOOLOGICAL, BOTANICAL, MINERALOGICAL, HISTORICAL, ARCHAELOGICAL, NUMISMATIC OR OTHER INTEREST",Greenland,First Unit of Quantity,Import,Consumption,4,0,grams,September,2020,2020-09-30,2026-06-26 10:09:03.629090
9705,"COLLECTIONS AND COLLECTORS' PIECES OF ZOOLOGICAL, BOTANICAL, MINERALOGICAL, HISTORICAL, ARCHAELOGICAL, NUMISMATIC OR OTHER INTEREST",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,September,2020,2020-09-30,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,September,2020,2020-09-30,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,no units collected,September,2020,2020-09-30,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,number,September,2020,2020-09-30,2026-06-26 10:09:03.629090
9999,SALVAGE; ESTIMATE OF LOW VALUED IMPORT TRANSACTIONS,Greenland,First Unit of Quantity,Import,Consumption,4,0,no units collected,September,2020,2020-09-30,2026-06-26 10:09:03.629090
303,"FISH, FROZEN, EXCLUDING FISH FILLETS AND OTHER FISH MEAT WITHOUT BONES; FISH LIVERS AND ROES, FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,October,2020,2020-10-31,2026-06-26 10:09:03.629090
304,"FISH FILLETS AND OTHER FISH MEAT (WHETHER OR NOT MINCED), FRESH, CHILLED OR FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,October,2020,2020-10-31,2026-06-26 10:09:03.629090
306,"CRUSTACEANS, LIVE FRESH CHILLED FROZEN DRIED ETC; SMOKED; IN SHELL, COOKED BY STEAM OR BOILING WATER; FLOURS, MEALS & PELLETS FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,122503,kilograms,October,2020,2020-10-31,2026-06-26 10:09:03.629090
307,"MOLLUSCS, LIVE, FRESH, CHILLED, FROZEN, DRIED, SALTED OR IN BRINE; SMOKED; FLOURS, MEALS AND PELLETS, FIT FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,October,2020,2020-10-31,2026-06-26 10:09:03.629090
705,"LETTUCE (LACTUCA SATIVA) AND CHICORY (CICHORIUM SPP.), FRESH OR CHILLED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,October,2020,2020-10-31,2026-06-26 10:09:03.629090
1605,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,October,2020,2020-10-31,2026-06-26 10:09:03.629090
2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",Greenland,First Unit of Quantity,Import,Consumption,4,0,proof liters,October,2020,2020-10-31,2026-06-26 10:09:03.629090
2529,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR,Greenland,First Unit of Quantity,Import,Consumption,4,0,metric tons,October,2020,2020-10-31,2026-06-26 10:09:03.629090
4301,"RAW FURSKINS NESOI (OTHER THAN RAW HIDES AND SKINS USUALLY USED FOR LEATHER), INCLUDING HEADS, TAILS AND PIECES OR CUTTINGS SUITABLE FOR FURRIERS' USE",Greenland,First Unit of Quantity,Import,Consumption,4,0,number,October,2020,2020-10-31,2026-06-26 10:09:03.629090
7103,"PRECIOUS AND SEMIPRECIOUS STONES (NO DIAMONDS), NOT STRUNG, MOUNTED ETC.; UNGRADED PRECIOUS AND SEMIPRECIOUS STONES (NO DIAMONDS) STRUNG FOR TRANSPORT",Greenland,First Unit of Quantity,Import,Consumption,4,1732,carats,October,2020,2020-10-31,2026-06-26 10:09:03.629090
8903,YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS; ROW BOATS AND CANOES,Greenland,First Unit of Quantity,Import,Consumption,4,0,number,October,2020,2020-10-31,2026-06-26 10:09:03.629090
9003,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF",Greenland,First Unit of Quantity,Import,Consumption,4,0,dozens,October,2020,2020-10-31,2026-06-26 10:09:03.629090
9705,"COLLECTIONS AND COLLECTORS' PIECES OF ZOOLOGICAL, BOTANICAL, MINERALOGICAL, HISTORICAL, ARCHAELOGICAL, NUMISMATIC OR OTHER INTEREST",Greenland,First Unit of Quantity,Import,Consumption,4,0,grams,October,2020,2020-10-31,2026-06-26 10:09:03.629090
9705,"COLLECTIONS AND COLLECTORS' PIECES OF ZOOLOGICAL, BOTANICAL, MINERALOGICAL, HISTORICAL, ARCHAELOGICAL, NUMISMATIC OR OTHER INTEREST",Greenland,First Unit of Quantity,Import,Consumption,4,3,kilograms,October,2020,2020-10-31,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,October,2020,2020-10-31,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,no units collected,October,2020,2020-10-31,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,number,October,2020,2020-10-31,2026-06-26 10:09:03.629090
9999,SALVAGE; ESTIMATE OF LOW VALUED IMPORT TRANSACTIONS,Greenland,First Unit of Quantity,Import,Consumption,4,0,no units collected,October,2020,2020-10-31,2026-06-26 10:09:03.629090
303,"FISH, FROZEN, EXCLUDING FISH FILLETS AND OTHER FISH MEAT WITHOUT BONES; FISH LIVERS AND ROES, FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,November,2020,2020-11-30,2026-06-26 10:09:03.629090
304,"FISH FILLETS AND OTHER FISH MEAT (WHETHER OR NOT MINCED), FRESH, CHILLED OR FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,3555,kilograms,November,2020,2020-11-30,2026-06-26 10:09:03.629090
306,"CRUSTACEANS, LIVE FRESH CHILLED FROZEN DRIED ETC; SMOKED; IN SHELL, COOKED BY STEAM OR BOILING WATER; FLOURS, MEALS & PELLETS FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,102149,kilograms,November,2020,2020-11-30,2026-06-26 10:09:03.629090
307,"MOLLUSCS, LIVE, FRESH, CHILLED, FROZEN, DRIED, SALTED OR IN BRINE; SMOKED; FLOURS, MEALS AND PELLETS, FIT FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,November,2020,2020-11-30,2026-06-26 10:09:03.629090
705,"LETTUCE (LACTUCA SATIVA) AND CHICORY (CICHORIUM SPP.), FRESH OR CHILLED",Greenland,First Unit of Quantity,Import,Consumption,4,11651,kilograms,November,2020,2020-11-30,2026-06-26 10:09:03.629090
1605,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED",Greenland,First Unit of Quantity,Import,Consumption,4,2830,kilograms,November,2020,2020-11-30,2026-06-26 10:09:03.629090
2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",Greenland,First Unit of Quantity,Import,Consumption,4,0,proof liters,November,2020,2020-11-30,2026-06-26 10:09:03.629090
2529,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR,Greenland,First Unit of Quantity,Import,Consumption,4,18,metric tons,November,2020,2020-11-30,2026-06-26 10:09:03.629090
4301,"RAW FURSKINS NESOI (OTHER THAN RAW HIDES AND SKINS USUALLY USED FOR LEATHER), INCLUDING HEADS, TAILS AND PIECES OR CUTTINGS SUITABLE FOR FURRIERS' USE",Greenland,First Unit of Quantity,Import,Consumption,4,0,number,November,2020,2020-11-30,2026-06-26 10:09:03.629090
7103,"PRECIOUS AND SEMIPRECIOUS STONES (NO DIAMONDS), NOT STRUNG, MOUNTED ETC.; UNGRADED PRECIOUS AND SEMIPRECIOUS STONES (NO DIAMONDS) STRUNG FOR TRANSPORT",Greenland,First Unit of Quantity,Import,Consumption,4,0,carats,November,2020,2020-11-30,2026-06-26 10:09:03.629090
8903,YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS; ROW BOATS AND CANOES,Greenland,First Unit of Quantity,Import,Consumption,4,0,number,November,2020,2020-11-30,2026-06-26 10:09:03.629090
9003,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF",Greenland,First Unit of Quantity,Import,Consumption,4,0,dozens,November,2020,2020-11-30,2026-06-26 10:09:03.629090
9705,"COLLECTIONS AND COLLECTORS' PIECES OF ZOOLOGICAL, BOTANICAL, MINERALOGICAL, HISTORICAL, ARCHAELOGICAL, NUMISMATIC OR OTHER INTEREST",Greenland,First Unit of Quantity,Import,Consumption,4,0,grams,November,2020,2020-11-30,2026-06-26 10:09:03.629090
9705,"COLLECTIONS AND COLLECTORS' PIECES OF ZOOLOGICAL, BOTANICAL, MINERALOGICAL, HISTORICAL, ARCHAELOGICAL, NUMISMATIC OR OTHER INTEREST",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,November,2020,2020-11-30,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,November,2020,2020-11-30,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,0,no units collected,November,2020,2020-11-30,2026-06-26 10:09:03.629090
9801,"EXPORTS OF ARTICLES IMPORTED FOR REPAIRS ETC.; IMPORTS OF ARTICLES EXPORTED AND RETURNED, UNADVANCED; IMPORTS OF ANIMALS EXPORTED AND RETURNED",Greenland,First Unit of Quantity,Import,Consumption,4,1,number,November,2020,2020-11-30,2026-06-26 10:09:03.629090
9999,SALVAGE; ESTIMATE OF LOW VALUED IMPORT TRANSACTIONS,Greenland,First Unit of Quantity,Import,Consumption,4,0,no units collected,November,2020,2020-11-30,2026-06-26 10:09:03.629090
303,"FISH, FROZEN, EXCLUDING FISH FILLETS AND OTHER FISH MEAT WITHOUT BONES; FISH LIVERS AND ROES, FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,December,2020,2020-12-31,2026-06-26 10:09:03.629090
304,"FISH FILLETS AND OTHER FISH MEAT (WHETHER OR NOT MINCED), FRESH, CHILLED OR FROZEN",Greenland,First Unit of Quantity,Import,Consumption,4,25546,kilograms,December,2020,2020-12-31,2026-06-26 10:09:03.629090
306,"CRUSTACEANS, LIVE FRESH CHILLED FROZEN DRIED ETC; SMOKED; IN SHELL, COOKED BY STEAM OR BOILING WATER; FLOURS, MEALS & PELLETS FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,151870,kilograms,December,2020,2020-12-31,2026-06-26 10:09:03.629090
307,"MOLLUSCS, LIVE, FRESH, CHILLED, FROZEN, DRIED, SALTED OR IN BRINE; SMOKED; FLOURS, MEALS AND PELLETS, FIT FOR HUMAN CONSUMPTION",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,December,2020,2020-12-31,2026-06-26 10:09:03.629090
705,"LETTUCE (LACTUCA SATIVA) AND CHICORY (CICHORIUM SPP.), FRESH OR CHILLED",Greenland,First Unit of Quantity,Import,Consumption,4,0,kilograms,December,2020,2020-12-31,2026-06-26 10:09:03.629090
1605,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED",Greenland,First Unit of Quantity,Import,Consumption,4,500,kilograms,December,2020,2020-12-31,2026-06-26 10:09:03.629090
2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",Greenland,First Unit of Quantity,Import,Consumption,4,0,proof liters,December,2020,2020-12-31,2026-06-26 10:09:03.629090
2529,FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR,Greenland,First Unit of Quantity,Import,Consumption,4,0,metric tons,December,2020,2020-12-31,2026-06-26 10:09:03.629090
4301,"RAW FURSKINS NESOI (OTHER THAN RAW HIDES AND SKINS USUALLY USED FOR LEATHER), INCLUDING HEADS, TAILS AND PIECES OR CUTTINGS SUITABLE FOR FURRIERS' USE",Greenland,First Unit of Quantity,Import,Consumption,4,0,number,December,2020,2020-12-31,2026-06-26 10:09:03.629090
